Outlet ID,Brand Name,Sales Value,DATE
Outlet 7279,Brand 5,1528.2,19-Apr-18
Outlet 7279,Brand 8,2689.632,19-Apr-18
Outlet 7280,Brand 7,1222.0506,5-Apr-18
Outlet 7280,Brand 5,2292.3,5-Apr-18
Outlet 7280,Brand 8,1344.816,5-Apr-18
Outlet 7280,Brand 1,791.3812,5-Apr-18
Outlet 7280,Brand 3,300.0932,19-Apr-18
Outlet 7280,Brand 3,300.0932,26-Apr-18
Outlet 7280,Brand 10,1446.696,12-Apr-18
Outlet 7280,Brand 9,2527.9824,12-Apr-18
Outlet 7280,Brand 9,2527.9824,26-Apr-18
Outlet 7281,Brand 7,657.975,19-Apr-18
Outlet 7281,Brand 7,724.0272,19-Apr-18
Outlet 7281,Brand 7,1086.0408,12-Apr-18
Outlet 7281,Brand 5,1528.2,19-Apr-18
Outlet 7281,Brand 8,868.1874,19-Apr-18
Outlet 7281,Brand 2,878.715,12-Apr-18
Outlet 7281,Brand 2,1631.9478,12-Apr-18
Outlet 7281,Brand 3,450.1398,12-Apr-18
Outlet 7281,Brand 9,3370.6432,12-Apr-18
Outlet 7282,Brand 7,724.0272,19-Apr-18
Outlet 7282,Brand 5,764.1,19-Apr-18
Outlet 7282,Brand 8,2689.632,19-Apr-18
Outlet 7282,Brand 3,300.0932,26-Apr-18
Outlet 7282,Brand 10,1446.696,26-Apr-18
Outlet 7282,Brand 9,2527.9824,26-Apr-18
Outlet 7283,Brand 10,1446.696,5-Apr-18
Outlet 7284,Brand 7,724.0272,26-Apr-18
Outlet 7284,Brand 7,2172.0816,19-Apr-18
Outlet 7284,Brand 5,764.1,19-Apr-18
Outlet 7284,Brand 8,896.544,19-Apr-18
Outlet 7284,Brand 8,2689.632,5-Apr-18
Outlet 7284,Brand 1,791.3812,5-Apr-18
Outlet 7284,Brand 3,300.0932,26-Apr-18
Outlet 7284,Brand 10,1446.696,26-Apr-18
Outlet 7284,Brand 9,1685.3216,26-Apr-18
Outlet 7285,Brand 2,292.905,19-Apr-18
Outlet 7285,Brand 3,300.0932,26-Apr-18
Outlet 7285,Brand 3,450.1398,12-Apr-18
Outlet 7285,Brand 10,1446.696,26-Apr-18
Outlet 7285,Brand 4,1127.9248,5-Apr-18
Outlet 7285,Brand 9,693.1236,26-Apr-18
Outlet 7285,Brand 9,1053.326,19-Apr-18
Outlet 7285,Brand 9,1685.3216,26-Apr-18
Outlet 7285,Brand 9,2527.9824,12-Apr-18
Outlet 7286,Brand 6,553.3216,20-Apr-18
Outlet 7286,Brand 7,454.8376,20-Apr-18
Outlet 7286,Brand 7,1086.0408,20-Apr-18
Outlet 7286,Brand 5,764.1,20-Apr-18
Outlet 7286,Brand 2,292.905,13-Apr-18
Outlet 7286,Brand 2,585.81,20-Apr-18
Outlet 7286,Brand 10,1446.696,13-Apr-18
Outlet 7286,Brand 9,2527.9824,13-Apr-18
Outlet 7287,Brand 7,362.0136,27-Apr-18
Outlet 7287,Brand 3,300.0932,27-Apr-18
Outlet 7287,Brand 10,1446.696,27-Apr-18
Outlet 7287,Brand 9,2738.6476,27-Apr-18
Outlet 7288,Brand 7,657.975,13-Apr-18
Outlet 7288,Brand 7,724.0272,13-Apr-18
Outlet 7288,Brand 10,1446.696,13-Apr-18
Outlet 7288,Brand 9,1263.9912,13-Apr-18
Outlet 7289,Brand 7,438.65,20-Apr-18
Outlet 7289,Brand 7,438.65,27-Apr-18
Outlet 7289,Brand 7,682.2564,20-Apr-18
Outlet 7289,Brand 7,1086.0408,20-Apr-18
Outlet 7289,Brand 5,764.1,20-Apr-18
Outlet 7289,Brand 1,611.5064,6-Apr-18
Outlet 7289,Brand 3,300.0932,27-Apr-18
Outlet 7289,Brand 10,1446.696,27-Apr-18
Outlet 7289,Brand 9,2527.9824,27-Apr-18
Outlet 7290,Brand 7,877.3,20-Apr-18
Outlet 7290,Brand 7,1810.068,20-Apr-18
Outlet 7290,Brand 5,764.1,20-Apr-18
Outlet 7290,Brand 8,448.272,20-Apr-18
Outlet 7291,Brand 7,219.325,27-Apr-18
Outlet 7291,Brand 7,227.4188,20-Apr-18
Outlet 7291,Brand 7,438.65,20-Apr-18
Outlet 7291,Brand 7,2172.0816,20-Apr-18
Outlet 7291,Brand 2,585.81,20-Apr-18
Outlet 7291,Brand 2,878.715,20-Apr-18
Outlet 7291,Brand 10,1446.696,27-Apr-18
Outlet 7291,Brand 9,2527.9824,27-Apr-18
Outlet 7292,Brand 2,292.905,13-Apr-18
Outlet 7292,Brand 2,502.0986,13-Apr-18
Outlet 7292,Brand 10,1446.696,13-Apr-18
Outlet 7292,Brand 9,2527.9824,13-Apr-18
Outlet 7293,Brand 7,657.975,6-Apr-18
Outlet 7293,Brand 7,724.0272,6-Apr-18
Outlet 7293,Brand 5,4584.6,6-Apr-18
Outlet 7293,Brand 4,1691.8872,6-Apr-18
Outlet 7294,Brand 6,549.303,20-Apr-18
Outlet 7294,Brand 6,829.9824,20-Apr-18
Outlet 7294,Brand 7,454.8376,20-Apr-18
Outlet 7294,Brand 7,2172.0816,20-Apr-18
Outlet 7294,Brand 8,448.272,20-Apr-18
Outlet 7295,Brand 6,276.6608,20-Apr-18
Outlet 7295,Brand 6,366.202,20-Apr-18
Outlet 7295,Brand 7,657.975,20-Apr-18
Outlet 7295,Brand 7,724.0272,13-Apr-18
Outlet 7295,Brand 7,2172.0816,20-Apr-18
Outlet 7295,Brand 5,764.1,20-Apr-18
Outlet 7295,Brand 10,1446.696,13-Apr-18
Outlet 7295,Brand 9,2527.9824,13-Apr-18
Outlet 7296,Brand 7,438.65,27-Apr-18
Outlet 7296,Brand 7,724.0272,13-Apr-18
Outlet 7296,Brand 7,724.0272,27-Apr-18
Outlet 7296,Brand 3,300.0932,27-Apr-18
Outlet 7296,Brand 10,1446.696,13-Apr-18
Outlet 7296,Brand 9,2527.9824,13-Apr-18
Outlet 7296,Brand 9,2527.9824,27-Apr-18
Outlet 7297,Brand 6,549.303,6-Apr-18
Outlet 7297,Brand 7,814.7004,6-Apr-18
Outlet 7297,Brand 5,4584.6,6-Apr-18
Outlet 7297,Brand 4,1691.8872,6-Apr-18
Outlet 7298,Brand 8,2689.632,27-Apr-18
Outlet 7298,Brand 10,1446.696,27-Apr-18
Outlet 7298,Brand 9,631.9956,27-Apr-18
Outlet 7299,Brand 6,549.303,20-Apr-18
Outlet 7299,Brand 6,829.9824,20-Apr-18
Outlet 7299,Brand 7,454.8376,20-Apr-18
Outlet 7299,Brand 7,724.0272,20-Apr-18
Outlet 7299,Brand 5,1528.2,20-Apr-18
Outlet 7299,Brand 2,292.905,13-Apr-18
Outlet 7299,Brand 10,1446.696,13-Apr-18
Outlet 7299,Brand 9,2527.9824,13-Apr-18
Outlet 7300,Brand 6,1106.6432,20-Apr-18
Outlet 7300,Brand 7,724.0272,13-Apr-18
Outlet 7300,Brand 7,2172.0816,20-Apr-18
Outlet 7300,Brand 5,764.1,20-Apr-18
Outlet 7300,Brand 2,585.81,13-Apr-18
Outlet 7300,Brand 9,2527.9824,13-Apr-18
Outlet 7301,Brand 7,724.0272,20-Apr-18
Outlet 7301,Brand 7,724.0272,27-Apr-18
Outlet 7301,Brand 2,292.905,20-Apr-18
Outlet 7301,Brand 2,585.81,20-Apr-18
Outlet 7301,Brand 3,900.2796,20-Apr-18
Outlet 7301,Brand 10,1446.696,13-Apr-18
Outlet 7301,Brand 10,1446.696,27-Apr-18
Outlet 7301,Brand 9,2527.9824,13-Apr-18
Outlet 7301,Brand 9,2527.9824,27-Apr-18
Outlet 7302,Brand 7,454.8376,20-Apr-18
Outlet 7302,Brand 7,724.0272,27-Apr-18
Outlet 7302,Brand 7,2172.0816,20-Apr-18
Outlet 7302,Brand 5,764.1,20-Apr-18
Outlet 7302,Brand 2,292.905,27-Apr-18
Outlet 7302,Brand 3,900.2796,20-Apr-18
Outlet 7302,Brand 9,693.1236,27-Apr-18
Outlet 7302,Brand 9,2527.9824,27-Apr-18
Outlet 7303,Brand 7,438.65,27-Apr-18
Outlet 7303,Brand 3,600.1864,27-Apr-18
Outlet 7303,Brand 9,462.0824,27-Apr-18
Outlet 7303,Brand 9,2527.9824,27-Apr-18
Outlet 7304,Brand 3,750.233,6-Apr-18
Outlet 7305,Brand 7,438.65,13-Apr-18
Outlet 7305,Brand 7,657.975,20-Apr-18
Outlet 7305,Brand 7,724.0272,13-Apr-18
Outlet 7305,Brand 7,2172.0816,20-Apr-18
Outlet 7305,Brand 5,1528.2,20-Apr-18
Outlet 7305,Brand 10,1446.696,13-Apr-18
Outlet 7305,Brand 9,1263.9912,13-Apr-18
Outlet 7306,Brand 6,366.202,20-Apr-18
Outlet 7306,Brand 7,438.65,20-Apr-18
Outlet 7306,Brand 7,2172.0816,20-Apr-18
Outlet 7306,Brand 8,896.544,20-Apr-18
Outlet 7306,Brand 2,585.81,20-Apr-18
Outlet 7307,Brand 6,553.3216,20-Apr-18
Outlet 7307,Brand 7,454.8376,20-Apr-18
Outlet 7307,Brand 7,657.975,13-Apr-18
Outlet 7307,Brand 7,724.0272,13-Apr-18
Outlet 7307,Brand 7,724.0272,20-Apr-18
Outlet 7307,Brand 5,1528.2,20-Apr-18
Outlet 7307,Brand 8,448.272,20-Apr-18
Outlet 7307,Brand 10,1446.696,13-Apr-18
Outlet 7307,Brand 9,5055.9648,13-Apr-18
Outlet 7308,Brand 6,366.202,21-Apr-18
Outlet 7308,Brand 6,553.3216,21-Apr-18
Outlet 7308,Brand 7,438.65,21-Apr-18
Outlet 7308,Brand 7,657.975,14-Apr-18
Outlet 7308,Brand 7,1086.0408,21-Apr-18
Outlet 7308,Brand 5,764.1,21-Apr-18
Outlet 7308,Brand 2,585.81,21-Apr-18
Outlet 7308,Brand 10,1446.696,14-Apr-18
Outlet 7308,Brand 9,2527.9824,14-Apr-18
Outlet 7309,Brand 5,1528.2,7-Apr-18
Outlet 7309,Brand 8,1344.816,21-Apr-18
Outlet 7309,Brand 2,292.905,14-Apr-18
Outlet 7309,Brand 2,585.81,21-Apr-18
Outlet 7309,Brand 2,1004.1972,14-Apr-18
Outlet 7309,Brand 3,900.2796,14-Apr-18
Outlet 7309,Brand 10,482.232,14-Apr-18
Outlet 7309,Brand 4,1127.9248,7-Apr-18
Outlet 7309,Brand 9,4213.304,14-Apr-18
Outlet 7310,Brand 6,553.3216,21-Apr-18
Outlet 7310,Brand 7,219.325,14-Apr-18
Outlet 7310,Brand 7,362.0136,14-Apr-18
Outlet 7310,Brand 7,438.65,21-Apr-18
Outlet 7310,Brand 7,1086.0408,21-Apr-18
Outlet 7310,Brand 8,1344.816,21-Apr-18
Outlet 7310,Brand 2,292.905,21-Apr-18
Outlet 7310,Brand 10,1446.696,14-Apr-18
Outlet 7310,Brand 9,2527.9824,14-Apr-18
Outlet 7311,Brand 1,791.3812,21-Apr-18
Outlet 7311,Brand 1,1223.0128,21-Apr-18
Outlet 7311,Brand 2,292.905,14-Apr-18
Outlet 7311,Brand 2,585.81,21-Apr-18
Outlet 7311,Brand 3,300.0932,28-Apr-18
Outlet 7311,Brand 10,1446.696,14-Apr-18
Outlet 7311,Brand 10,1446.696,28-Apr-18
Outlet 7311,Brand 9,2527.9824,14-Apr-18
Outlet 7311,Brand 9,2527.9824,28-Apr-18
Outlet 7312,Brand 7,657.975,7-Apr-18
Outlet 7312,Brand 7,814.7004,7-Apr-18
Outlet 7312,Brand 7,1086.0408,7-Apr-18
Outlet 7312,Brand 7,2172.0816,21-Apr-18
Outlet 7312,Brand 5,3820.5,7-Apr-18
Outlet 7312,Brand 8,896.544,21-Apr-18
Outlet 7312,Brand 2,292.905,21-Apr-18
Outlet 7312,Brand 2,585.81,21-Apr-18
Outlet 7312,Brand 4,1127.9248,7-Apr-18
Outlet 7313,Brand 7,438.65,28-Apr-18
Outlet 7313,Brand 7,1086.0408,21-Apr-18
Outlet 7313,Brand 5,764.1,21-Apr-18
Outlet 7313,Brand 8,2689.632,21-Apr-18
Outlet 7313,Brand 2,292.905,14-Apr-18
Outlet 7313,Brand 10,1446.696,14-Apr-18
Outlet 7313,Brand 10,1446.696,28-Apr-18
Outlet 7313,Brand 9,2527.9824,14-Apr-18
Outlet 7313,Brand 9,2527.9824,28-Apr-18
Outlet 7314,Brand 7,438.65,21-Apr-18
Outlet 7314,Brand 7,724.0272,14-Apr-18
Outlet 7314,Brand 7,2172.0816,21-Apr-18
Outlet 7314,Brand 3,300.0932,28-Apr-18
Outlet 7314,Brand 3,450.1398,21-Apr-18
Outlet 7314,Brand 10,1446.696,14-Apr-18
Outlet 7314,Brand 10,1446.696,28-Apr-18
Outlet 7314,Brand 9,2527.9824,14-Apr-18
Outlet 7314,Brand 9,2527.9824,28-Apr-18
Outlet 7315,Brand 5,2292.3,21-Apr-18
Outlet 7315,Brand 8,2689.632,7-Apr-18
Outlet 7315,Brand 1,395.6906,7-Apr-18
Outlet 7315,Brand 3,300.0932,21-Apr-18
Outlet 7315,Brand 3,300.0932,28-Apr-18
Outlet 7315,Brand 3,450.1398,14-Apr-18
Outlet 7315,Brand 10,1446.696,28-Apr-18
Outlet 7315,Brand 9,2527.9824,14-Apr-18
Outlet 7315,Brand 9,2527.9824,28-Apr-18
Outlet 7316,Brand 7,2729.0256,14-Apr-18
Outlet 7316,Brand 3,150.0466,14-Apr-18
Outlet 7316,Brand 10,1446.696,14-Apr-18
Outlet 7317,Brand 7,438.65,21-Apr-18
Outlet 7317,Brand 7,1810.068,21-Apr-18
Outlet 7317,Brand 5,764.1,21-Apr-18
Outlet 7317,Brand 8,448.272,21-Apr-18
Outlet 7317,Brand 1,395.6906,21-Apr-18
Outlet 7317,Brand 3,300.0932,21-Apr-18
Outlet 7318,Brand 1,1223.0128,7-Apr-18
Outlet 7318,Brand 2,585.81,14-Apr-18
Outlet 7318,Brand 2,585.81,21-Apr-18
Outlet 7318,Brand 3,300.0932,28-Apr-18
Outlet 7318,Brand 3,450.1398,21-Apr-18
Outlet 7318,Brand 10,1446.696,14-Apr-18
Outlet 7318,Brand 10,1446.696,28-Apr-18
Outlet 7318,Brand 9,2527.9824,14-Apr-18
Outlet 7318,Brand 9,2527.9824,28-Apr-18
Outlet 7319,Brand 5,1528.2,21-Apr-18
Outlet 7319,Brand 1,791.3812,21-Apr-18
Outlet 7319,Brand 1,1223.0128,21-Apr-18
Outlet 7319,Brand 3,450.1398,21-Apr-18
Outlet 7320,Brand 5,2292.3,7-Apr-18
Outlet 7320,Brand 8,2689.632,7-Apr-18
Outlet 7320,Brand 2,585.81,21-Apr-18
Outlet 7320,Brand 2,585.81,28-Apr-18
Outlet 7320,Brand 2,1004.1972,21-Apr-18
Outlet 7320,Brand 10,1446.696,14-Apr-18
Outlet 7320,Brand 10,1446.696,28-Apr-18
Outlet 7320,Brand 9,1263.9912,28-Apr-18
Outlet 7320,Brand 9,2527.9824,14-Apr-18
Outlet 7321,Brand 7,1086.0408,21-Apr-18
Outlet 7321,Brand 5,764.1,21-Apr-18
Outlet 7321,Brand 2,585.81,21-Apr-18
Outlet 7321,Brand 3,450.1398,14-Apr-18
Outlet 7321,Brand 3,600.1864,21-Apr-18
Outlet 7321,Brand 10,1350.2496,14-Apr-18
Outlet 7321,Brand 10,1446.696,28-Apr-18
Outlet 7321,Brand 9,2527.9824,14-Apr-18
Outlet 7321,Brand 9,2527.9824,28-Apr-18
Outlet 7322,Brand 7,219.325,28-Apr-18
Outlet 7322,Brand 7,657.975,14-Apr-18
Outlet 7322,Brand 2,292.905,28-Apr-18
Outlet 7322,Brand 2,585.81,28-Apr-18
Outlet 7322,Brand 10,1446.696,14-Apr-18
Outlet 7322,Brand 10,1446.696,28-Apr-18
Outlet 7322,Brand 9,1685.3216,28-Apr-18
Outlet 7322,Brand 9,2527.9824,14-Apr-18
Outlet 7323,Brand 7,362.0136,28-Apr-18
Outlet 7323,Brand 7,724.0272,14-Apr-18
Outlet 7323,Brand 1,791.3812,7-Apr-18
Outlet 7323,Brand 10,1446.696,14-Apr-18
Outlet 7323,Brand 10,1446.696,28-Apr-18
Outlet 7323,Brand 9,2527.9824,14-Apr-18
Outlet 7323,Brand 9,2527.9824,28-Apr-18
Outlet 7324,Brand 7,438.65,14-Apr-18
Outlet 7324,Brand 7,438.65,28-Apr-18
Outlet 7324,Brand 7,724.0272,28-Apr-18
Outlet 7324,Brand 2,585.81,28-Apr-18
Outlet 7324,Brand 10,1446.696,14-Apr-18
Outlet 7324,Brand 9,2527.9824,14-Apr-18
Outlet 7324,Brand 9,2527.9824,28-Apr-18
Outlet 7325,Brand 5,2292.3,17-Apr-18
Outlet 7326,Brand 6,549.303,17-Apr-18
Outlet 7326,Brand 7,724.0272,24-Apr-18
Outlet 7326,Brand 3,300.0932,17-Apr-18
Outlet 7326,Brand 10,1446.696,24-Apr-18
Outlet 7326,Brand 9,1685.3216,24-Apr-18
Outlet 7327,Brand 6,366.202,17-Apr-18
Outlet 7328,Brand 7,724.0272,24-Apr-18
Outlet 7328,Brand 8,1344.816,17-Apr-18
Outlet 7328,Brand 10,1446.696,24-Apr-18
Outlet 7328,Brand 9,1685.3216,24-Apr-18
Outlet 7329,Brand 6,829.9824,17-Apr-18
Outlet 7329,Brand 7,724.0272,24-Apr-18
Outlet 7329,Brand 10,1446.696,24-Apr-18
Outlet 7329,Brand 9,1685.3216,24-Apr-18
Outlet 7330,Brand 6,549.303,17-Apr-18
Outlet 7330,Brand 7,724.0272,24-Apr-18
Outlet 7330,Brand 7,1086.0408,17-Apr-18
Outlet 7330,Brand 5,2292.3,17-Apr-18
Outlet 7330,Brand 10,1446.696,24-Apr-18
Outlet 7330,Brand 9,1685.3216,24-Apr-18
Outlet 7331,Brand 6,829.9824,17-Apr-18
Outlet 7331,Brand 3,750.233,17-Apr-18
Outlet 7332,Brand 6,549.303,17-Apr-18
Outlet 7332,Brand 7,724.0272,24-Apr-18
Outlet 7332,Brand 7,1086.0408,17-Apr-18
Outlet 7332,Brand 5,2292.3,17-Apr-18
Outlet 7332,Brand 10,1446.696,24-Apr-18
Outlet 7332,Brand 9,1685.3216,24-Apr-18
Outlet 7333,Brand 6,366.202,17-Apr-18
Outlet 7334,Brand 7,724.0272,17-Apr-18
Outlet 7334,Brand 7,724.0272,24-Apr-18
Outlet 7334,Brand 5,1528.2,17-Apr-18
Outlet 7334,Brand 8,1793.088,17-Apr-18
Outlet 7334,Brand 10,1446.696,24-Apr-18
Outlet 7334,Brand 9,1685.3216,24-Apr-18
Outlet 7335,Brand 7,724.0272,24-Apr-18
Outlet 7335,Brand 8,1344.816,17-Apr-18
Outlet 7335,Brand 10,1446.696,24-Apr-18
Outlet 7335,Brand 9,1685.3216,24-Apr-18
Outlet 7336,Brand 7,724.0272,17-Apr-18
Outlet 7336,Brand 7,724.0272,24-Apr-18
Outlet 7336,Brand 5,1528.2,17-Apr-18
Outlet 7336,Brand 8,1793.088,17-Apr-18
Outlet 7336,Brand 10,1446.696,24-Apr-18
Outlet 7336,Brand 9,1685.3216,24-Apr-18
Outlet 7337,Brand 6,366.202,17-Apr-18
Outlet 7337,Brand 7,724.0272,24-Apr-18
Outlet 7337,Brand 10,1446.696,24-Apr-18
Outlet 7337,Brand 9,1685.3216,24-Apr-18
Outlet 7338,Brand 6,549.303,17-Apr-18
Outlet 7338,Brand 7,724.0272,24-Apr-18
Outlet 7338,Brand 7,1086.0408,17-Apr-18
Outlet 7338,Brand 5,2292.3,17-Apr-18
Outlet 7338,Brand 10,1446.696,24-Apr-18
Outlet 7338,Brand 9,1685.3216,24-Apr-18
Outlet 7339,Brand 7,724.0272,25-Apr-18
Outlet 7339,Brand 7,1086.0408,11-Apr-18
Outlet 7339,Brand 10,1446.696,11-Apr-18
Outlet 7339,Brand 10,1446.696,25-Apr-18
Outlet 7339,Brand 9,1474.6564,11-Apr-18
Outlet 7339,Brand 9,1685.3216,25-Apr-18
Outlet 7340,Brand 6,549.303,18-Apr-18
Outlet 7340,Brand 7,1086.0408,18-Apr-18
Outlet 7340,Brand 5,2292.3,18-Apr-18
Outlet 7341,Brand 6,1383.304,18-Apr-18
Outlet 7341,Brand 7,724.0272,18-Apr-18
Outlet 7341,Brand 7,724.0272,25-Apr-18
Outlet 7341,Brand 8,1793.088,18-Apr-18
Outlet 7341,Brand 10,1446.696,25-Apr-18
Outlet 7341,Brand 9,1685.3216,25-Apr-18
Outlet 7342,Brand 6,1106.6432,18-Apr-18
Outlet 7342,Brand 7,1086.0408,18-Apr-18
Outlet 7342,Brand 8,1793.088,18-Apr-18
Outlet 7343,Brand 6,549.303,18-Apr-18
Outlet 7343,Brand 7,724.0272,25-Apr-18
Outlet 7343,Brand 7,1086.0408,11-Apr-18
Outlet 7343,Brand 7,1086.0408,18-Apr-18
Outlet 7343,Brand 5,2292.3,18-Apr-18
Outlet 7343,Brand 10,1446.696,11-Apr-18
Outlet 7343,Brand 10,1446.696,25-Apr-18
Outlet 7343,Brand 9,1474.6564,11-Apr-18
Outlet 7343,Brand 9,1685.3216,25-Apr-18
Outlet 7344,Brand 6,549.303,18-Apr-18
Outlet 7344,Brand 7,724.0272,25-Apr-18
Outlet 7344,Brand 7,1086.0408,11-Apr-18
Outlet 7344,Brand 7,1086.0408,18-Apr-18
Outlet 7344,Brand 5,2292.3,18-Apr-18
Outlet 7344,Brand 10,1446.696,11-Apr-18
Outlet 7344,Brand 10,1446.696,25-Apr-18
Outlet 7344,Brand 9,1685.3216,11-Apr-18
Outlet 7344,Brand 9,1685.3216,25-Apr-18
Outlet 7345,Brand 6,549.303,18-Apr-18
Outlet 7345,Brand 7,1086.0408,11-Apr-18
Outlet 7345,Brand 7,1086.0408,18-Apr-18
Outlet 7345,Brand 5,2292.3,18-Apr-18
Outlet 7345,Brand 10,1446.696,11-Apr-18
Outlet 7345,Brand 9,1685.3216,11-Apr-18
Outlet 7346,Brand 6,1106.6432,18-Apr-18
Outlet 7346,Brand 7,724.0272,25-Apr-18
Outlet 7346,Brand 7,1086.0408,11-Apr-18
Outlet 7346,Brand 7,1086.0408,18-Apr-18
Outlet 7346,Brand 8,1793.088,18-Apr-18
Outlet 7346,Brand 10,1446.696,11-Apr-18
Outlet 7346,Brand 10,1446.696,25-Apr-18
Outlet 7346,Brand 9,1685.3216,11-Apr-18
Outlet 7346,Brand 9,1685.3216,25-Apr-18
Outlet 7347,Brand 6,549.303,18-Apr-18
Outlet 7347,Brand 7,1086.0408,18-Apr-18
Outlet 7347,Brand 5,2292.3,18-Apr-18
Outlet 7348,Brand 6,549.303,18-Apr-18
Outlet 7348,Brand 7,1086.0408,11-Apr-18
Outlet 7348,Brand 7,1086.0408,18-Apr-18
Outlet 7348,Brand 5,2292.3,18-Apr-18
Outlet 7348,Brand 10,1446.696,11-Apr-18
Outlet 7348,Brand 9,1685.3216,11-Apr-18
Outlet 7349,Brand 6,1106.6432,18-Apr-18
Outlet 7350,Brand 2,1757.43,18-Apr-18
Outlet 7351,Brand 3,900.2796,12-Apr-18
Outlet 7351,Brand 10,1446.696,12-Apr-18
Outlet 7351,Brand 9,1685.3216,12-Apr-18
Outlet 7352,Brand 3,900.2796,12-Apr-18
Outlet 7352,Brand 10,1446.696,12-Apr-18
Outlet 7352,Brand 9,1685.3216,12-Apr-18
Outlet 7353,Brand 6,829.9824,19-Apr-18
Outlet 7353,Brand 7,724.0272,26-Apr-18
Outlet 7353,Brand 7,1086.0408,12-Apr-18
Outlet 7353,Brand 10,1446.696,12-Apr-18
Outlet 7353,Brand 10,1446.696,26-Apr-18
Outlet 7353,Brand 9,1474.6564,12-Apr-18
Outlet 7353,Brand 9,1685.3216,26-Apr-18
Outlet 7354,Brand 7,724.0272,26-Apr-18
Outlet 7354,Brand 3,900.2796,12-Apr-18
Outlet 7354,Brand 10,1446.696,12-Apr-18
Outlet 7354,Brand 10,1446.696,26-Apr-18
Outlet 7354,Brand 9,1685.3216,12-Apr-18
Outlet 7354,Brand 9,1685.3216,26-Apr-18
Outlet 7355,Brand 6,549.303,19-Apr-18
Outlet 7355,Brand 7,1086.0408,19-Apr-18
Outlet 7355,Brand 5,2292.3,19-Apr-18
Outlet 7355,Brand 3,900.2796,12-Apr-18
Outlet 7355,Brand 10,1446.696,12-Apr-18
Outlet 7355,Brand 9,1685.3216,12-Apr-18
Outlet 7356,Brand 6,549.303,5-Apr-18
Outlet 7356,Brand 6,549.303,19-Apr-18
Outlet 7356,Brand 7,362.0136,5-Apr-18
Outlet 7356,Brand 7,1086.0408,19-Apr-18
Outlet 7356,Brand 5,2292.3,19-Apr-18
Outlet 7356,Brand 5,3056.4,5-Apr-18
Outlet 7356,Brand 3,900.2796,12-Apr-18
Outlet 7356,Brand 10,1446.696,12-Apr-18
Outlet 7356,Brand 9,1685.3216,12-Apr-18
Outlet 7357,Brand 7,724.0272,26-Apr-18
Outlet 7357,Brand 7,1086.0408,12-Apr-18
Outlet 7357,Brand 7,1086.0408,19-Apr-18
Outlet 7357,Brand 5,2292.3,19-Apr-18
Outlet 7357,Brand 5,3056.4,5-Apr-18
Outlet 7357,Brand 10,1446.696,12-Apr-18
Outlet 7357,Brand 10,1446.696,26-Apr-18
Outlet 7357,Brand 9,1474.6564,12-Apr-18
Outlet 7357,Brand 9,1685.3216,26-Apr-18
Outlet 7358,Brand 6,549.303,19-Apr-18
Outlet 7358,Brand 7,724.0272,26-Apr-18
Outlet 7358,Brand 7,1086.0408,19-Apr-18
Outlet 7358,Brand 5,2292.3,19-Apr-18
Outlet 7358,Brand 3,900.2796,12-Apr-18
Outlet 7358,Brand 10,1446.696,12-Apr-18
Outlet 7358,Brand 10,1446.696,26-Apr-18
Outlet 7358,Brand 9,1685.3216,12-Apr-18
Outlet 7358,Brand 9,1685.3216,26-Apr-18
Outlet 7359,Brand 6,549.303,19-Apr-18
Outlet 7359,Brand 7,1086.0408,19-Apr-18
Outlet 7359,Brand 5,2292.3,19-Apr-18
Outlet 7359,Brand 3,900.2796,12-Apr-18
Outlet 7359,Brand 10,1446.696,12-Apr-18
Outlet 7359,Brand 9,1685.3216,12-Apr-18
Outlet 7360,Brand 7,724.0272,26-Apr-18
Outlet 7360,Brand 7,1086.0408,12-Apr-18
Outlet 7360,Brand 7,1086.0408,19-Apr-18
Outlet 7360,Brand 5,2292.3,19-Apr-18
Outlet 7360,Brand 5,3056.4,5-Apr-18
Outlet 7360,Brand 10,1446.696,12-Apr-18
Outlet 7360,Brand 10,1446.696,26-Apr-18
Outlet 7360,Brand 9,1474.6564,12-Apr-18
Outlet 7360,Brand 9,1685.3216,26-Apr-18
Outlet 7361,Brand 7,724.0272,26-Apr-18
Outlet 7361,Brand 7,1086.0408,12-Apr-18
Outlet 7361,Brand 7,1086.0408,19-Apr-18
Outlet 7361,Brand 5,2292.3,19-Apr-18
Outlet 7361,Brand 5,3056.4,5-Apr-18
Outlet 7361,Brand 10,1446.696,12-Apr-18
Outlet 7361,Brand 10,1446.696,26-Apr-18
Outlet 7361,Brand 9,1474.6564,12-Apr-18
Outlet 7361,Brand 9,1685.3216,26-Apr-18
Outlet 7362,Brand 7,724.0272,26-Apr-18
Outlet 7362,Brand 7,1086.0408,12-Apr-18
Outlet 7362,Brand 5,3056.4,5-Apr-18
Outlet 7362,Brand 8,1793.088,19-Apr-18
Outlet 7362,Brand 3,900.2796,19-Apr-18
Outlet 7362,Brand 10,1446.696,12-Apr-18
Outlet 7362,Brand 10,1446.696,26-Apr-18
Outlet 7362,Brand 9,1474.6564,12-Apr-18
Outlet 7362,Brand 9,1685.3216,26-Apr-18
Outlet 7363,Brand 6,549.303,19-Apr-18
Outlet 7363,Brand 7,724.0272,26-Apr-18
Outlet 7363,Brand 7,1086.0408,12-Apr-18
Outlet 7363,Brand 7,1086.0408,19-Apr-18
